tweetText,tweetId,createdAt,screenName,image,followers,favorite,retweetcount,longitude,latitude
RT @akiln9: #Maheshbabu  fans motham Pawan movie chudaka poina Pawan movie SuperHit mark / following thaggadu Thats i call tollywood God #P…,510700316187041792,Sat Sep 13 13:33:38 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,3,0.0,0.0
#Maheshbabu  fans motham Pawan movie chudaka poina Pawan movie SuperHit mark / following thaggadu Thats i call tollywood God #Pawankalyan.,510700204618567680,Sat Sep 13 13:33:11 IST 2014,akiln9,http://pbs.twimg.com/profile_images/511903327559221248/4RSZHAUv_bigger.jpeg,132,189,3,0.0,0.0
@PawanKalyan_IN @nandunani614 how to add badge?,510700063442497536,Sat Sep 13 13:32:38 IST 2014,Ravikumar092683,http://pbs.twimg.com/profile_images/510001068470579200/6tK_aYBn_bigger.jpeg,4,0,0.0,0.0
RT @TeluguTheatre: Tamil star Simbhu on #SIIMA stage says that he wants to sing for Pawankalyan's movie in the near by Future #siimaawards …,510699972178632704,Sat Sep 13 13:32:16 IST 2014,AkkemNaresh,http://pbs.twimg.com/profile_images/482121348638978048/phrCSvFl_bigger.jpeg,79,342,12,0.0,0.0
Congrats :) from #PowerStar #PawanKalyan Fans @ThisIsDSP,510699904356716544,Sat Sep 13 13:32:00 IST 2014,SIPawanists,http://pbs.twimg.com/profile_images/506440822628179968/ZtnEvmy-_bigger.jpeg,85,366,0,0.0,0.0
Chiranjeevi and Pawan Kalyan Fans association Social Activity for Pawan Kalyan Birthday 2014 http://t.co/GwT2BOlLzw,510699198569005057,Sat Sep 13 13:29:11 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,1,0.0,0.0
RT @TeluguTheatre: Tamil star Simbhu on #SIIMA stage says that he wants to sing for Pawankalyan's movie in the near by Future #siimaawards …,510699133951164416,Sat Sep 13 13:28:56 IST 2014,bhanu4pawan,http://pbs.twimg.com/profile_images/506419521184219136/qxwZKGm1_bigger.jpeg,69,815,12,0.0,0.0
"@nishchitha1: The fire in him..in achieving his goal !! #PawanKalyan♥♡♥ http://t.co/tU8fZmNMQN",510698865675091969,Sat Sep 13 13:27:52 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,0,0.0,0.0
RT @nishchitha1: The fire in him..in achieving his goal !!#PawanKalyan♥♡♥ http://t.co/KMjsv2oyaN,510696277319761920,Sat Sep 13 13:17:35 IST 2014,meevaasu,http://pbs.twimg.com/profile_images/511899229602598912/kSRS-IBG_bigger.jpeg,793,1918,1,0.0,0.0
The fire in him..in achieving his goal !!#PawanKalyan♥♡♥ http://t.co/KMjsv2oyaN,510695663823118336,Sat Sep 13 13:15:09 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,1,0.0,0.0
RT @TeluguTheatre: Tamil star Simbhu on #SIIMA stage says that he wants to sing for Pawankalyan's movie in the near by Future #siimaawards …,510695250625843200,Sat Sep 13 13:13:30 IST 2014,ISM_Janasena,http://pbs.twimg.com/profile_images/509771452347060225/4mMuop6S_bigger.jpeg,1348,361,12,0.0,0.0
Iam a greatest fan of #Thala #Ajith & #PowerStar #PawanKalyan👍 says @iam_str #ThalaPowerStarROKZZZ 😊 http://t.co/LEGNkn7zzv,510695222179688448,Sat Sep 13 13:13:23 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,1,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510692988805058560,Sat Sep 13 13:04:31 IST 2014,Glorythequeen89,http://pbs.twimg.com/profile_images/459244136093073409/WuZvLXsO_bigger.jpeg,214,0.0,0.0
RT @TeluguTheatre: Tamil star Simbhu on #SIIMA stage says that he wants to sing for Pawankalyan's movie in the near by Future #siimaawards …,510688857571229696,Sat Sep 13 12:48:06 IST 2014,Powerrstarfan,http://pbs.twimg.com/profile_images/510101877611302912/PRhl0pv9_bigger.jpeg,2540,319,12,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510687789281599488,Sat Sep 13 12:43:51 IST 2014,iamvejey,http://pbs.twimg.com/profile_images/505068115017740288/mPLZC6tp_bigger.jpeg,668,8896,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510686733735067648,Sat Sep 13 12:39:40 IST 2014,azharamr,http://pbs.twimg.com/profile_images/508143609581817856/G3cC5fV4_bigger.jpeg,879,5616,214,0.0,0.0
@RohitBJP desa samagratha gurinchi PawanKalyan matladindhi anduke sir..,510686617514696705,Sat Sep 13 12:39:12 IST 2014,HealerYogi,http://pbs.twimg.com/profile_images/506938176271691776/yNVYIHNT_bigger.jpeg,392,130,0,78.50231385,17.42277118
http://t.co/qO1imPCrQZ,510684417770418176,Sat Sep 13 12:30:27 IST 2014,Raj_Pspkf,http://pbs.twimg.com/profile_images/509214368660070400/n77HBtLf_bigger.jpeg,40,11,0,0.0,0.0
RT @PawanKalyan_IN: Simbu says he is a big fan of Ajith  #Pawankalyan at SIIMA2014Found at http://t.co/rUxQF3bFXM http://t.co/dQHGrEQeT0,510683461812641793,Sat Sep 13 12:26:40 IST 2014,urssBharath,http://pbs.twimg.com/profile_images/511480136172990466/ynwE7XDY_bigger.jpeg,874,126,2,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510683021465235456,Sat Sep 13 12:24:55 IST 2014,rameappu,http://pbs.twimg.com/profile_images/506790715045597185/Cegl8sfq_bigger.jpeg,511,12458,214,0.0,0.0
Hyd lo evariki a cinema 1st day tickets kavalanna 1st adigedhi PawanKalyan fans ne.. Ma cinema la ki thirigi thiriga experts aypoyam.. :P,510681665660653568,Sat Sep 13 12:19:31 IST 2014,HealerYogi,http://pbs.twimg.com/profile_images/506938176271691776/yNVYIHNT_bigger.jpeg,392,130,0,78.50239385,17.4229672
RT @nishchitha1: #PawanKalyan smile♥ with nice words !Bezawada Kalyan Yuvasena !! http://t.co/fkgAxq0DAu,510681463528767488,Sat Sep 13 12:18:43 IST 2014,Kalitskaia1,http://pbs.twimg.com/profile_images/510483401803964416/V-7Q44Tu_bigger.jpeg,26,235,3,0.0,0.0
RT @nishchitha1: #PawanKalyan smile♥ with nice words !Bezawada Kalyan Yuvasena !! http://t.co/fkgAxq0DAu,510681220825358337,Sat Sep 13 12:17:45 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,3,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510680383948464131,Sat Sep 13 12:14:26 IST 2014,AjithNetwork,http://pbs.twimg.com/profile_images/496071097771515904/KI-C-2KW_bigger.jpeg,890,502,214,0.0,0.0
RT @UrsSamyuktha: Tamil Hero's @iam_str Song Wish for #PawanKalyan !! http://t.co/m2BXweJwt8,510680215480053760,Sat Sep 13 12:13:46 IST 2014,abhitrendsetter,http://pbs.twimg.com/profile_images/507406838761934848/z3asKJ2E_bigger.jpeg,93,66,7,0.0,0.0
RT @PawanKalyan_IN: Simbu says he is a big fan of Ajith  #Pawankalyan at SIIMA2014Found at http://t.co/rUxQF3bFXM http://t.co/dQHGrEQeT0,510678535917158401,Sat Sep 13 12:07:05 IST 2014,malliktajmahal,http://pbs.twimg.com/profile_images/511473372459311107/e0jC7E-M_bigger.jpeg,690,1463,2,0.0,0.0
Simbu says he is a big fan of Ajith  #Pawankalyan at SIIMA2014Found at http://t.co/rUxQF3bFXM http://t.co/dQHGrEQeT0,510678466002714625,Sat Sep 13 12:06:48 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,2,0.0,0.0
#PawanKalyan smile♥ with nice words !Bezawada Kalyan Yuvasena !! http://t.co/fkgAxq0DAu,510678452635054081,Sat Sep 13 12:06:45 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,3,0.0,0.0
@nandunani614 Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/z2YX3V0UUX via http://t.co/F6GMKIaGXu,510676124993478656,Sat Sep 13 11:57:30 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,1,0.0,0.0
@alwaysmaruthi Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/z2YX3V0UUX via http://t.co/F6GMKIaGXu,510676123957465089,Sat Sep 13 11:57:30 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
@Ravikumar092683 Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/z2YX3V0UUX via http://t.co/F6GMKIaGXu,510676122946658304,Sat Sep 13 11:57:30 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
@MunnuruRaju Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/z2YX3V0UUX via http://t.co/F6GMKIaGXu,510676121914863618,Sat Sep 13 11:57:30 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
@ramkuma34945809 Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/z2YX3V0UUX via http://t.co/F6GMKIaGXu,510676120878841856,Sat Sep 13 11:57:29 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
@sathisister Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/z2YX3V0UUX via http://t.co/F6GMKIaGXu,510676119884795904,Sat Sep 13 11:57:29 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
New wish of @iam_str (#Simbu) to sing for powerstar #PawanKalyan .. @ http://t.co/E0SolFNihw,510675059506049026,Sat Sep 13 11:53:16 IST 2014,M4MalliGadu,http://pbs.twimg.com/profile_images/494351877153116163/yl7p56YV_bigger.jpeg,37,38,1,0.0,0.0
Giving is pleasure....taking is pressure !!Nothing...just for.rhyming...anthe..:P#PawanKalyan♥♡♥ http://t.co/3ZdZW6VdXc,510673580867072000,Sat Sep 13 11:47:24 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,0,0.0,0.0
A smile is a curve that sets everything straight. #PawanKalyan ♥ http://t.co/l7iEdfvfRx,510673547467821056,Sat Sep 13 11:47:16 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,1,0.0,0.0
RT @nishchitha1: Good Morning #PawanKalyan♥♡♥Happy Weekend :D http://t.co/yDes4y24fD,510666654229884928,Sat Sep 13 11:19:52 IST 2014,Kalitskaia1,http://pbs.twimg.com/profile_images/510483401803964416/V-7Q44Tu_bigger.jpeg,26,235,3,0.0,0.0
Just love his dressing sense !!Style..within himself !!#PawanKalyan♥♡♥ http://t.co/QZBSoPNVEG,510665415165374464,Sat Sep 13 11:14:57 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,0,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510665247548399616,Sat Sep 13 11:14:17 IST 2014,SaiNeel_,http://pbs.twimg.com/profile_images/508155459929264128/EUFI4jfc_bigger.jpeg,44,205,214,0.0,0.0
RT @nishchitha1: Good Morning #PawanKalyan♥♡♥Happy Weekend :D http://t.co/yDes4y24fD,510662611281539072,Sat Sep 13 11:03:48 IST 2014,meevaasu,http://pbs.twimg.com/profile_images/511899229602598912/kSRS-IBG_bigger.jpeg,793,1918,3,0.0,0.0
RT @nishchitha1: Good Morning #PawanKalyan♥♡♥Happy Weekend :D http://t.co/yDes4y24fD,510661035536039937,Sat Sep 13 10:57:33 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,3,0.0,0.0
Good Morning #PawanKalyan♥♡♥Happy Weekend :D http://t.co/yDes4y24fD,510660111308554240,Sat Sep 13 10:53:52 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,3,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan is an ICONIC Actor. I Would like to Sing for him in near Future --- @iam_str @ SIIMAAwards  2014 http://t.co…,510657533623558144,Sat Sep 13 10:43:38 IST 2014,SRIVINEESH,http://pbs.twimg.com/profile_images/506351856272949248/xdQZ8hzI_bigger.jpeg,27,91,11,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan Busy in #GopalaGopala Shoot !! http://t.co/HaZay29onU,510657333047742464,Sat Sep 13 10:42:50 IST 2014,SRIVINEESH,http://pbs.twimg.com/profile_images/506351856272949248/xdQZ8hzI_bigger.jpeg,27,91,3,0.0,0.0
RT @UrsSamyuktha: Tamil Hero's @iam_str Song Wish for #PawanKalyan !! http://t.co/m2BXweJwt8,510655462102953984,Sat Sep 13 10:35:24 IST 2014,pavan2225,http://pbs.twimg.com/profile_images/475723638784536576/6slpgyPs_bigger.jpeg,15,52,7,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan is an ICONIC Actor. I Would like to Sing for him in near Future --- @iam_str @ SIIMAAwards  2014 http://t.co…,510654060689494017,Sat Sep 13 10:29:50 IST 2014,sheshubr,http://pbs.twimg.com/profile_images/511573573316509697/GSi0-4OB_bigger.jpeg,290,381,11,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510653429484511232,Sat Sep 13 10:27:19 IST 2014,VarunRamaswamy_,http://pbs.twimg.com/profile_images/505967941209186304/bfVfXvZi_bigger.jpeg,1927,4,214,0.0,0.0
RT @UrsSamyuktha: Tamil Hero's @iam_str Song Wish for #PawanKalyan !! http://t.co/m2BXweJwt8,510652785365225472,Sat Sep 13 10:24:46 IST 2014,kumarkovuru,http://pbs.twimg.com/profile_images/511162654186930177/2U7_lOTx_bigger.jpeg,35,104,7,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan is an ICONIC Actor. I Would like to Sing for him in near Future --- @iam_str @ SIIMAAwards  2014 http://t.co…,510652760841150464,Sat Sep 13 10:24:40 IST 2014,kumarkovuru,http://pbs.twimg.com/profile_images/511162654186930177/2U7_lOTx_bigger.jpeg,35,104,11,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan is an ICONIC Actor. I Would like to Sing for him in near Future --- @iam_str @ SIIMAAwards  2014 http://t.co…,510652177363116032,Sat Sep 13 10:22:21 IST 2014,pavan2225,http://pbs.twimg.com/profile_images/475723638784536576/6slpgyPs_bigger.jpeg,15,52,11,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510651549723660288,Sat Sep 13 10:19:51 IST 2014,UrsSamyuktha,http://pbs.twimg.com/profile_images/507188943956480000/40Lt9A4b_bigger.jpeg,4103,4653,214,0.0,0.0
RT @UrsSamyuktha: Tamil Hero's @iam_str Song Wish for #PawanKalyan !! http://t.co/m2BXweJwt8,510651206104924160,Sat Sep 13 10:18:29 IST 2014,sameerbvs,http://pbs.twimg.com/profile_images/507587959743197184/72iJXxKx_bigger.jpeg,19,371,7,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510650858007056385,Sat Sep 13 10:17:06 IST 2014,sameerbvs,http://pbs.twimg.com/profile_images/507587959743197184/72iJXxKx_bigger.jpeg,19,371,214,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan is an ICONIC Actor. I Would like to Sing for him in near Future --- @iam_str @ SIIMAAwards  2014 http://t.co…,510650761580015617,Sat Sep 13 10:16:43 IST 2014,LovlySrinivas,http://pbs.twimg.com/profile_images/510478755223969792/UfD4dfEj_bigger.jpeg,259,7167,11,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510650752633962496,Sat Sep 13 10:16:41 IST 2014,ISM_Janasena,http://pbs.twimg.com/profile_images/509771452347060225/4mMuop6S_bigger.jpeg,1348,361,214,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan is an ICONIC Actor. I Would like to Sing for him in near Future --- @iam_str @ SIIMAAwards  2014 http://t.co…,510650701484404736,Sat Sep 13 10:16:29 IST 2014,ISM_Janasena,http://pbs.twimg.com/profile_images/509771452347060225/4mMuop6S_bigger.jpeg,1348,361,11,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan Busy in #GopalaGopala Shoot !! http://t.co/HaZay29onU,510650670341689344,Sat Sep 13 10:16:21 IST 2014,ISM_Janasena,http://pbs.twimg.com/profile_images/509771452347060225/4mMuop6S_bigger.jpeg,1348,361,3,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510650292832985088,Sat Sep 13 10:14:51 IST 2014,iam_yrv,http://pbs.twimg.com/profile_images/474873533672067075/adY1KMDi_bigger.jpeg,123,214,0.0,0.0
RT @UrsSamyuktha: Tamil Hero's @iam_str Song Wish for #PawanKalyan !! http://t.co/m2BXweJwt8,510650031435960320,Sat Sep 13 10:13:49 IST 2014,Powerrstarfan,http://pbs.twimg.com/profile_images/510101877611302912/PRhl0pv9_bigger.jpeg,2540,319,7,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan is an ICONIC Actor. I Would like to Sing for him in near Future --- @iam_str @ SIIMAAwards  2014 http://t.co…,510650014935568384,Sat Sep 13 10:13:45 IST 2014,Powerrstarfan,http://pbs.twimg.com/profile_images/510101877611302912/PRhl0pv9_bigger.jpeg,2540,319,11,0.0,0.0
RT @UrsSamyuktha: #PawanKalyan Busy in #GopalaGopala Shoot !! http://t.co/HaZay29onU,510649945549201408,Sat Sep 13 10:13:29 IST 2014,Powerrstarfan,http://pbs.twimg.com/profile_images/510101877611302912/PRhl0pv9_bigger.jpeg,2540,319,3,0.0,0.0
RT @UrsSamyuktha: Tamil Hero's @iam_str Song Wish for #PawanKalyan !! http://t.co/m2BXweJwt8,510649930474459136,Sat Sep 13 10:13:25 IST 2014,raghuvaranpspk,http://pbs.twimg.com/profile_images/507355241310720000/p-ao0laf_bigger.jpeg,136,690,7,0.0,0.0
#PawanKalyan is an ICONIC Actor. I Would like to Sing for him in near Future --- @iam_str @ SIIMAAwards  2014 http://t.co/SZ2eJ4uBXp,510649878624870400,Sat Sep 13 10:13:13 IST 2014,UrsSamyuktha,http://pbs.twimg.com/profile_images/507188943956480000/40Lt9A4b_bigger.jpeg,4103,4653,11,0.0,0.0
Tamil Hero's @iam_str Song Wish for #PawanKalyan !! http://t.co/m2BXweJwt8,510649274913538048,Sat Sep 13 10:10:49 IST 2014,UrsSamyuktha,http://pbs.twimg.com/profile_images/507188943956480000/40Lt9A4b_bigger.jpeg,4103,4653,7,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510648888026349568,Sat Sep 13 10:09:16 IST 2014,Rashh3,http://pbs.twimg.com/profile_images/507809392020824064/-xSnBQRL_bigger.jpeg,282,1646,214,0.0,0.0
#PawanKalyan Busy in #GopalaGopala Shoot !! http://t.co/HaZay29onU,510648707638124545,Sat Sep 13 10:08:33 IST 2014,UrsSamyuktha,http://pbs.twimg.com/profile_images/507188943956480000/40Lt9A4b_bigger.jpeg,4103,4653,3,0.0,0.0
#PowerStar #PawanKalyan  ;) http://t.co/IboTzVy7gO,510647570062778368,Sat Sep 13 10:04:02 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,0,0.0,0.0
RT @iqlikmovies: I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/PsH2ymDgCu http://t.co/1UJCqiOkat,510646663338160129,Sat Sep 13 10:00:26 IST 2014,gopimano0488,http://pbs.twimg.com/profile_images/489597883583184897/PP1pUQNU_bigger.jpeg,3,94,12,0.0,0.0
GabbarSingh working still unseen :) #PawanKalyan http://t.co/YxCECGaRQ1,510646343816073216,Sat Sep 13 09:59:10 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,0,0.0,0.0
Good Morning :) #PawanKalyan http://t.co/2zQ6Q8HYmC,510645876918726656,Sat Sep 13 09:57:19 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,0,0.0,0.0
@PawanKalyan_IN congratulations to attarintiki darade team,510643586639998976,Sat Sep 13 09:48:13 IST 2014,nareshk90923939,http://pbs.twimg.com/profile_images/504977846763134976/K6-yTS1E_bigger.jpeg,49,8,0,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510638588686794753,Sat Sep 13 09:28:21 IST 2014,chikkooong1,http://pbs.twimg.com/profile_images/501319187399458817/zi7oWm7q_bigger.jpeg,56,43,214,0.0,0.0
RT @iqlikmovies: I want to sing for #PawanKalyan says @iam_str at #SIIMA2014. Details >>http://t.co/PsH2ymDgCu http://t.co/1UJCqiOkat,510636343131525120,Sat Sep 13 09:19:26 IST 2014,STRFans,http://pbs.twimg.com/profile_images/489826397066510337/09x97Ip9_bigger.jpeg,21603,4459,12,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510636330653450240,Sat Sep 13 09:19:23 IST 2014,STRFans,http://pbs.twimg.com/profile_images/489826397066510337/09x97Ip9_bigger.jpeg,21603,4459,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510635396527431680,Sat Sep 13 09:15:40 IST 2014,Naveen5665,http://pbs.twimg.com/profile_images/511875638219665409/YIWAtZ7A_bigger.jpeg,129,974,214,0.0,0.0
Dear Mahesh Babu fans meru first #RamCharan Ki poti evvadaniki try cheyandra maa #PawanKalyan Ki poti echey antha scene ldu le meku,510635141719265281,Sat Sep 13 09:14:39 IST 2014,trinadhbolla,http://pbs.twimg.com/profile_images/446624692816711680/O3Cw0meM_bigger.jpeg,13,30,1,0.0,0.0
#PawanKalyan Peru use chesaka HIT kakapovadama..impossible..#Power started with pawan Japam..#Hit . @UrsSamyuktha,510634936215154689,Sat Sep 13 09:13:50 IST 2014,vuppalasharma,http://pbs.twimg.com/profile_images/429316018675019776/1fYGuZfC_bigger.jpeg,24,12,0,0.0,0.0
I'm a big fan of #Thala Ajith in Tamil n #PawanKalyan in telugu. #SIIMA2014  -Says Raghavendra Mahath.,510634641124884480,Sat Sep 13 09:12:40 IST 2014,trinadhbolla,http://pbs.twimg.com/profile_images/446624692816711680/O3Cw0meM_bigger.jpeg,13,30,0,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510634501442371584,Sat Sep 13 09:12:06 IST 2014,ComedyvGay,http://pbs.twimg.com/profile_images/502191038333980672/-b4fGL4g_bigger.jpeg,126,511,214,0.0,0.0
Attarintiki Daredi Got 6 Awards at SIIMA2014Best MovieDirectorMusicDOPStunts and Lyrics. Congrats to the team.,510633888713277440,Sat Sep 13 09:09:40 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,4,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510633540392730625,Sat Sep 13 09:08:17 IST 2014,Arungopinath04,http://pbs.twimg.com/profile_images/505592464216829952/lOAzhwRg_bigger.jpeg,101,2101,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510633307172663297,Sat Sep 13 09:07:22 IST 2014,CHIRU_PAWAN_fan,http://pbs.twimg.com/profile_images/506433241788592128/f8W7oqAm_bigger.jpeg,104,50,214,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,510633221814382593,Sat Sep 13 09:07:01 IST 2014,rexmadhavaraj,http://pbs.twimg.com/profile_images/502001465901072386/--HHcqW8_bigger.jpeg,33,39,214,0.0,0.0
RT My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/o7ZIJ71hWC,510631328677523457,Sat Sep 13 08:59:30 IST 2014,MASSAJITH,http://pbs.twimg.com/profile_images/505297297190563840/T9G_BD-y_bigger.jpeg,12190,1000,2,0.0,0.0
RT @maheshpawanism: #Name : #Maheshbabu #Hobby :collecting All The prestigious Awards#Name : #Pawankalyan#Hobby : Helping others..,510630903970660352,Sat Sep 13 08:57:49 IST 2014,c_arjunkumar,http://abs.twimg.com/sticky/default_profile_images/default_profile_0_bigger.png,14,161,2,0.0,0.0
RT @TheJaykishan1: I'm a big fan of #Thala Ajith in Tamil n #PawanKalyan in telugu. #SIIMA2014  -Says Raghavendra Mahath.,510630680439447552,Sat Sep 13 08:56:55 IST 2014,c_arjunkumar,http://abs.twimg.com/sticky/default_profile_images/default_profile_0_bigger.png,14,161,2,0.0,0.0
RT @Iam_Suryaa: " #Simbu : pawankalyan is an  Iconic actor",510630441854840832,Sat Sep 13 08:55:59 IST 2014,c_arjunkumar,http://abs.twimg.com/sticky/default_profile_images/default_profile_0_bigger.png,14,161,1,0.0,0.0
