"","word","freq"
"conditions","conditions",7
"conspiracy","conspiracy",7
"dravid","dravid",7
"ease","ease",7
"elsewhere","elsewhere",7
"engvaus","engvaus",7
"enough","enough",7
"failed","failed",7
"failure","failure",7
"fastest","fastest",7
"foras","foras",7
"forindiaat","forindiaat",7
"friday","friday",7
"havent","havent",7
"indiaengvind","indiaengvind",7
"indiain","indiain",7
"indovers","indovers",7
"james","james",7
"khan","khan",7
"kumar","kumar",7
"long","long",7
"matches","matches",7
"mazhar","mazhar",7
"miss","miss",7
"noncaptaincy","noncaptaincy",7
"onekohli","onekohli",7
"overheard","overheard",7
"piercing","piercing",7
"plz","plz",7
"ponting","ponting",7
"public","public",7
"puprosely","puprosely",7
"rayadu","rayadu",7
"removes","removes",7
"respect","respect",7
"roh","roh",7
"send","send",7
"similar","similar",7
"slwon","slwon",7
"squad","squad",7
"sure","sure",7
"surfaces","surfaces",7
"theory","theory",7
"thodi","thodi",7
"trying","trying",7
"wants","wants",7
"wont","wont",7
"worldcup","worldcup",7
"yadav","yadav",7
"abt","abt",6
"accompanying","accompanying",6
"ahead","ahead",6
"australiawwwabplivein","australiawwwabplivein",6
"behindindiaovers","behindindiaovers",6
"breaking","breaking",6
"chance","chance",6
"chase","chase",6
"chosen","chosen",6
"dear","dear",6
"delhi","delhi",6
"difference","difference",6
"done","done",6
"drinking","drinking",6
"flipit","flipit",6
"forindinovers","forindinovers",6
"future","future",6
"happening","happening",6
"happy","happy",6
"hell","hell",6
"immediate","immediate",6
"important","important",6
"impressive","impressive",6
"interesting","interesting",6
"keep","keep",6
"kohliout","kohliout",6
"lengthfinns","lengthfinns",6
"liveindvseng","liveindvseng",6
"maybe","maybe",6
"means","means",6
"media","media",6
"might","might",6
"nice","nice",6
"noposition","noposition",6
"ovr","ovr",6
"post","post",6
"prohibited","prohibited",6
"rahanes","rahanes",6
"record","record",6
"rest","rest",6
"sending","sending",6
"sense","sense",6
"struggling","struggling",6
"swing","swing",6
"teamindia","teamindia",6
"thindvsaustestatsydneycricketgroundaustraliaexclusiveviratkohlicaptainkohlitheviratkohliscgthetourthatmattersvkfanclub","thindvsaustestatsydneycricketgroundaustraliaexclusiveviratkohlicaptainkohlitheviratkohliscgthetourthatmattersvkfanclub",6
"thisovr","thisovr",6
"umesh","umesh",6
"using","using",6
"viratkohliduringdayof","viratkohliduringdayof",6
"working","working",6
"wpmepycsbwl","wpmepycsbwl",6
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼",5
"africa","africa",5
"akmal","akmal",5
"average","average",5
"away","away",5
"batsmen","batsmen",5
"batted","batted",5
"become","become",5
"bit","bit",5
"bowled","bowled",5
"called","called",5
"candidate","candidate",5
"celebrate","celebrate",5
"champion","champion",5
"change","change",5
"claims","claims",5
"class","class",5
"comes","comes",5
"commentators","commentators",5
"days","days",5
"dismissal","dismissal",5
"dot","dot",5
"double","double",5
"drop","drop",5
"effect","effect",5
"elliott","elliott",5
"ended","ended",5
"experiments","experiments",5
"fall","fall",5
"fans","fans",5
"fashion","fashion",5
"fighting","fighting",5
"fire","fire",5
"give","give",5
"god","god",5
"gonna","gonna",5
"gujarat","gujarat",5
"gujaratheadline","gujaratheadline",5
"hai","hai",5
"hard","hard",5
"keeper","keeper",5
"kids","kids",5
"led","led",5
"less","less",5
"lets","lets",5
"luck","luck",5
"mahela","mahela",5
"manjrekar","manjrekar",5
"missed","missed",5
"near","near",5
"nocould","nocould",5
"noin","noin",5
"online","online",5
"pace","pace",5
"passionate","passionate",5
"pcb","pcb",5
"pitch","pitch",5
"positionsrt","positionsrt",5
"pressure","pressure",5
"ranbir","ranbir",5
"real","real",5
"row","row",5
"rubbish","rubbish",5
"seen","seen",5
"selection","selection",5
"set","set",5
"shahryar","shahryar",5
"slot","slot",5
"south","south",5
"starts","starts",5
"sydney","sydney",5
"tell","tell",5
"thing","thing",5
"try","try",5
"whatyour","whatyour",5
"whole","whole",5
"yet","yet",5
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾™ƒ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾™ƒ ¼",4
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾“ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾Œ†„¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾“ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾Œ†„¼",4
"abd","abd",4
"actually","actually",4
"aggression","aggression",4
"anuska","anuska",4
"battle","battle",4
"bedi","bedi",4
"bjps","bjps",4
"bowlers","bowlers",4
"brain","brain",4
"break","break",4
"congress","congress",4
"consistency","consistency",4
"continues","continues",4
"continuesindveng","continuesindveng",4
"cricketbooks","cricketbooks",4
"cricketers","cricketers",4
"cud","cud",4
"customers","customers",4
"cut","cut",4
"data","data",4
"deep","deep",4
"defending","defending",4
"defensive","defensive",4
"definitely","definitely",4
"dhawannone","dhawannone",4
"earth","earth",4
"edges","edges",4
"elected","elected",4
"engrd","engrd",4
"everyone","everyone",4
"exactly","exactly",4
"excited","excited",4
"expect","expect",4
"fade","fade",4
"fangirls","fangirls",4
"far","far",4
"fav","fav",4
"fielders","fielders",4
"finally","finally",4
"forengvind","forengvind",4
"forget","forget",4
"frm","frm",4
"gtgtengvind","gtgtengvind",4
"guess","guess",4
"guys","guys",4
"haha","haha",4
"hakeemikram","hakeemikram",4
"hand","hand",4
"hashim","hashim",4
"hasnt","hasnt",4
"help","help",4
"hit","hit",4
"honest","honest",4
"humhaiin","humhaiin",4
"hundreds","hundreds",4
"hungry","hungry",4
"indinin","indinin",4
"isnt","isnt",4
"jadeja","jadeja",4
"kapoor","kapoor",4
"kind","kind",4
"kiran","kiran",4
"klrahul","klrahul",4
"kohliall","kohliall",4
"lanka","lanka",4
"lastyears","lastyears",4
"life","life",4
"macay","macay",4
"moment","moment",4
"money","money",4
"morning","morning",4
"myselfbradman","myselfbradman",4
"myselfviv","myselfviv",4
"nation","nation",4
"newest","newest",4
"noagain","noagain",4
"noodles","noodles",4
"nowhere","nowhere",4
"nzvsl","nzvsl",4
"office","office",4
"opportunity","opportunity",4
"page","page",4
"perishes","perishes",4
"platform","platform",4
"predict","predict",4
"put","put",4
"rahaneengland","rahaneengland",4
"reasoning","reasoning",4
"reasons","reasons",4
"restrictions","restrictions",4
