"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"32","Two in the mouth, one in her pussy | xxx vids http://t.co/hnkLbxqYxB #sex #movie #hot #iPhone",FALSE,0,NA,2014-09-10 13:22:56,FALSE,NA,"509693508887019520",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","fullnak14",0,FALSE,FALSE,NA,NA
"33","Analysis: with #iPhone 6 and #Apple Watch, has Apple become a follower? http://t.co/tJWTuSLs14",FALSE,0,NA,2014-09-10 13:22:56,FALSE,NA,"509693506386792448",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","EditorPatentEd",0,FALSE,FALSE,NA,NA
"34","Discover in talks to join Apple Pay, Swift goes GM at version 1.0  #iPhone #Apple #AppleInsider http://t.co/tO5X5Hdltl",FALSE,0,NA,2014-09-10 13:22:56,FALSE,NA,"509693506231611392",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","iPhoneLover01",0,FALSE,FALSE,NA,NA
"35","#desi,#porn,#sex,#iphone,#android, latina toejobs &amp; ejaculations mega mix  http://t.co/C1hUQjXI98",FALSE,0,NA,2014-09-10 13:22:55,FALSE,NA,"509693504239325185",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","hottylil",0,FALSE,FALSE,NA,NA
"36","Echo / he
http://t.co/w8oXXSrpy6
 
#iTunes #iPhone #Echo",FALSE,0,NA,2014-09-10 13:22:55,FALSE,NA,"509693501966012416",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkbonbon</a>","mzkbonbon",0,FALSE,FALSE,NA,NA
"37","RT @iphone6_info: 【iPhone6発売までの予想スケジュール】
発売イベント　９月１０日午前２時（日本時間）

予約開始　　　９月１２日午後４時

発売開始　　　９月１９日午前８時

→http://t.co/EwNeXFMWf5

#iPhone6 #iPh…",FALSE,0,NA,2014-09-10 13:22:55,FALSE,NA,"509693501529812992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waterskyck",39,TRUE,FALSE,NA,NA
"38","I have completed the quest 'Build 6 Decorative ...' in the #iPhone game The Tribez. http://t.co/FXI1FpoXC7 #iphonegames, #gameinsight",FALSE,0,NA,2014-09-10 13:22:54,FALSE,NA,"509693499550089216",NA,"<a href=""https://itunes.apple.com/us/app/the-tribez/id511317727?mt=8&uo=4"" rel=""nofollow"">The Tribez on iOS</a>","RKSRequillas",0,FALSE,FALSE,NA,NA
"39","RT @apple__info: 【新作iOSゲー】Spider man Unlimited - ゲームロフトからスパイダーマンの爽快ランニングアクションゲーがNZで配信開始! http://t.co/xV0PEqQp05 #apple #iphone",FALSE,0,NA,2014-09-10 13:22:54,FALSE,NA,"509693497335508992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yuusuke6366",1,TRUE,FALSE,NA,NA
"40","El Charlatán / The Chakachas
http://t.co/Z9Hz4Yml0H
 
#iTunes #iPhone #",FALSE,0,NA,2014-09-10 13:22:53,FALSE,NA,"509693495414497281",NA,"<a href=""http://itmsjp.mega-bit.net/"" rel=""nofollow"">mzkshow</a>","mzkshow",0,FALSE,FALSE,NA,NA
"41","I've collected 2,080 gold coins! http://t.co/GyfUF8nd3c #iphone, #iphonegames, #gameinsight",FALSE,0,NA,2014-09-10 13:22:53,FALSE,NA,"509693495247114240",NA,"<a href=""https://itunes.apple.com/us/app/the-tribez/id511317727?mt=8&uo=4"" rel=""nofollow"">The Tribez on iOS</a>","sispagnola",0,FALSE,FALSE,NA,NA
"42","I've harvested 880 of food! http://t.co/WMqwwXOqho #iphone, #iphonegames, #gameinsight",FALSE,0,NA,2014-09-10 13:22:53,FALSE,NA,"509693494047543296",NA,"<a href=""https://itunes.apple.com/us/app/the-tribez/id511317727?mt=8&uo=4"" rel=""nofollow"">The Tribez on iOS</a>","sispagnola",0,FALSE,FALSE,NA,NA
"43","I have Blooming Tree  on my island! Now my island is even more awesome! http://t.co/PwVI27Nbgx #iphone, #iphonegames, #gameinsight",FALSE,0,NA,2014-09-10 13:22:52,FALSE,NA,"509693490972733440",NA,"<a href=""https://itunes.apple.com/us/app/the-tribez/id511317727?mt=8&uo=4"" rel=""nofollow"">The Tribez on iOS</a>","RKSRequillas",0,FALSE,FALSE,NA,NA
"44","#Iphone 6 sucks.",FALSE,0,NA,2014-09-10 13:22:52,FALSE,NA,"509693490687533058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","epicman1992",0,FALSE,FALSE,NA,NA
