"","word","freq"
"justice","justice",5
"keep","keep",5
"killing","killing",5
"knows","knows",5
"krauthammer","krauthammer",5
"kyle","kyle",5
"lady","lady",5
"larger","larger",5
"leapspoints","leapspoints",5
"legal","legal",5
"leno","leno",5
"lets","lets",5
"letter","letter",5
"liaroftheyear","liaroftheyear",5
"libracrats","libracrats",5
"loretta","loretta",5
"lynch","lynch",5
"makes","makes",5
"mandatory","mandatory",5
"marketing","marketing",5
"maximum","maximum",5
"middleclass","middleclass",5
"mitt","mitt",5
"mixed","mixed",5
"mobile","mobile",5
"move","move",5
"music","music",5
"near","near",5
"newest","newest",5
"obamalets","obamalets",5
"obamama","obamama",5
"obamasyears","obamasyears",5
"oil","oil",5
"order","order",5
"paint","paint",5
"passes","passes",5
"peace","peace",5
"presidency","presidency",5
"presidentobama","presidentobama",5
"private","private",5
"provide","provide",5
"puts","puts",5
"quote","quote",5
"ready","ready",5
"reagan","reagan",5
"reformers","reformers",5
"rep","rep",5
"results","results",5
"retweet","retweet",5
"role","role",5
"sanctionsnews","sanctionsnews",5
"saying","saying",5
"senate","senate",5
"send","send",5
"sentence","sentence",5
"shakedown","shakedown",5
"smal","smal",5
"smart","smart",5
"soars","soars",5
"sot","sot",5
"soul","soul",5
"space","space",5
"speakobama","speakobama",5
"special","special",5
"standing","standing",5
"stopmarriagebill","stopmarriagebill",5
"stupidity","stupidity",5
"sweet","sweet",5
"swinging","swinging",5
"talking","talking",5
"theres","theres",5
"theyre","theyre",5
"thinks","thinks",5
"told","told",5
"toto","toto",5
"toward","toward",5
"training","training",5
"trying","trying",5
"undermines","undermines",5
"university","university",5
"used","used",5
"visiting","visiting",5
"vote","vote",5
"voters","voters",5
"wait","wait",5
"wedding","wedding",5
"wednesday","wednesday",5
"whole","whole",5
"wish","wish",5
"wowcheckout","wowcheckout",5
"year","year",5
"young","young",5
"zakharchenko","zakharchenko",5
"abedini","abedini",4
"abedinis","abedinis",4
"abt","abt",4
"accessories","accessories",4
"admired","admired",4
"africa","africa",4
"age","age",4
"agra","agra",4
"ahahahamichael","ahahahamichael",4
"aid","aid",4
"aidingth","aidingth",4
"aint","aint",4
"allen","allen",4
"amazon","amazon",4
"among","among",4
"another","another",4
"app","app",4
"appeasing","appeasing",4
"apple","apple",4
"arent","arent",4
"ass","ass",4
"auto","auto",4
"battle","battle",4
"bergdahl","bergdahl",4
"billtoto","billtoto",4
"birthday","birthday",4
"blame","blame",4
"blamed","blamed",4
"boise","boise",4
"bolstered","bolstered",4
"breathe","breathe",4
"called","called",4
"calls","calls",4
"career","career",4
"china","china",4
"choose","choose",4
"cincinnati","cincinnati",4
"civilians","civilians",4
"climate","climate",4
"coffee","coffee",4
"collapsed","collapsed",4
"comfortable","comfortable",4
"complete","complete",4
"congres","congres",4
"congressional","congressional",4
"copy","copy",4
"culture","culture",4
"dangerous","dangerous",4
"days","days",4
"declares","declares",4
"deeply","deeply",4
"die","die",4
"doctor","doctor",4
"download","download",4
"draw","draw",4
"earn","earn",4
"easy","easy",4
"easydont","easydont",4
"edgar","edgar",4
"education","education",4
"elected","elected",4
"electronic","electronic",4
"else","else",4
"email","email",4
"entrepreneur","entrepreneur",4
"equally","equally",4
"europe","europe",4
"ever","ever",4
"fared","fared",4
"fault","fault",4
"felony","felony",4
"finance","finance",4
"fixes","fixes",4
"florida","florida",4
"focus","focus",4
"forweeks","forweeks",4
"freecommunitycollege","freecommunitycollege",4
"full","full",4
"future","future",4
"giving","giving",4
"global","global",4
"google","google",4
"growing","growing",4
"guest","guest",4
"guilty","guilty",4
"hack","hack",4
"handed","handed",4
"head","head",4
"headrule","headrule",4
"hike","hike",4
"hitler","hitler",4
"honors","honors",4
"hope","hope",4
"hostile","hostile",4
"huge","huge",4
"impeach","impeach",4
"increased","increased",4
"inspiration","inspiration",4
"instead","instead",4
"insurance","insurance",4
"islamist","islamist",4
"issue","issue",4
"jihadists","jihadists",4
"keeps","keeps",4
"killed","killed",4
"known","known",4
"latest","latest",4
"leader","leader",4
"level","level",4
"lunch","lunch",4
"maddow","maddow",4
"massed","massed",4
"massive","massive",4
"maternitypaternity","maternitypaternity",4
"meet","meet",4
"mlkday","mlkday",4
"mlks","mlks",4
"motivation","motivation",4
"mute","mute",4
"naghmeh","naghmeh",4
"nature","nature",4
"nsa","nsa",4
"oklahoma","oklahoma",4
"omg","omg",4
"outperforms","outperforms",4
"pakistanthe","pakistanthe",4
"parallel","parallel",4
"photography","photography",4
"place","place",4
"point","point",4
"positions","positions",4
"powerful","powerful",4
"ppl","ppl",4
"prevent","prevent",4
"probably","probably",4
"progress","progress",4
"protect","protect",4
"public","public",4
"published","published",4
"questions","questions",4
"quoteoftheday","quoteoftheday",4
"ranks","ranks",4
"reading","reading",4
"realestate","realestate",4
"red","red",4
"release","release",4
"report","report",4
"reps","reps",4
"republic","republic",4
"repubs","repubs",4
"response","response",4
"retweetusa","retweetusa",4
"rights","rights",4
"rock","rock",4
"seeing","seeing",4
"selfie","selfie",4
"sen","sen",4
"single","single",4
"sit","sit",4
"sleep","sleep",4
"smartphone","smartphone",4
"snipers","snipers",4
"speaks","speaks",4
"speeches","speeches",4
"speed","speed",4
"squirrel","squirrel",4
"start","start",4
"strength","strength",4
"supporter","supporter",4
"supreme","supreme",4
"syrian","syrian",4
"system","system",4
"taking","taking",4
"task","task",4
"tbt","tbt",4
"teabagger","teabagger",4
"technology","technology",4
"texassized","texassized",4
"though","though",4
"together","together",4
"top","top",4
"tourism","tourism",4
"troops","troops",4
"truly","truly",4
"tuvalu","tuvalu",4
"tweets","tweets",4
"twice","twice",4
"unitedstates","unitedstates",4
"unlawful","unlawful",4
"unpopular","unpopular",4
"unsavo","unsavo",4
"unsavory","unsavory",4
"usmilitary","usmilitary",4
"vacation","vacation",4
"various","various",4
"view","view",4
"vintage","vintage",4
"voice","voice",4
"vows","vows",4
"wargetty","wargetty",4
"warningsvow","warningsvow",4
"weekend","weekend",4
"whoop","whoop",4
"whos","whos",4
"xboxone","xboxone",4
"xlp","xlp",4
"yet","yet",4
"yoga","yoga",4
"youtube","youtube",4
"youtubeasksobama","youtubeasksobama",4
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼",3
"abidini","abidini",3
"able","able",3
"absolutely","absolutely",3
"abstract","abstract",3
"according","according",3
"accounts","accounts",3
"achance","achance",3
"acknowledge","acknowledge",3
"activeduty","activeduty",3
"actress","actress",3
"addresssotu","addresssotu",3
"adventure","adventure",3
"advertising","advertising",3
"aerospace","aerospace",3
"affair","affair",3
"affect","affect",3
"africanamerican","africanamerican",3
"afteryrs","afteryrs",3
"agile","agile",3
"agrees","agrees",3
"agriculture","agriculture",3
"airdroid","airdroid",3
"akshardham","akshardham",3
"alexkalender","alexkalender",3
"allow","allow",3
"almost","almost",3
"altered","altered",3
"amelia","amelia",3
"animallovers","animallovers",3
"animals","animals",3
"anime","anime",3
"announced","announced",3
"anyone","anyone",3
"anyway","anyway",3
