"","score","text","path"
"621",1,"@Samanthaprabhu2 @GulteOfficial @urstrulyMahesh @PawanKalyan Samantha stood on top coz of MaheshBabu, GauthamMenon.Nthng she has as actor","https://twitter.com/tintububbly"
"623",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/urstrulySSMB"
"624",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/SSMB_Fan1"
"625",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/Ajay_Kumar79"
"626",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/urstruly_gautam"
"627",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/mahesh_addicts"
"628",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/Anjibabu504"
"629",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/mahesh4u143"
"630",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/always_vishal"
"631",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/GiriganiArun"
"632",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/Prince_Mahesh4"
"634",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/urstrulyMahesh7"
"635",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/Bharath_7kumar"
"636",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/sharathpalle94"
"638",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/Mahesh_bhaktudu"
"640",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/2akhil"
"642",2,"RT @RuhKiShiddatt: That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome â¦","https://twitter.com/MAHESH_MANIA007"
"643",3,"That's #true jiski film chalti hai wahi superstar kehlata hai #BusinessMan #MaheshBabu is a brilliant actor and awesome handsome hunk :-)","https://twitter.com/RuhKiShiddatt"
"674",1,"#Aagadu is the best acting performance of Mahesh in terms of comedy timing and dialogue delivery. @urstrulyMahesh #MaheshBabu @SreenuVaitla","https://twitter.com/sree926"
"692",2,"RT @minditIsay: watch the Telugu #greekgod #MaheshBabu and dance your way #2015. footwork, charm, graciousness #Aagadu @SreenuVaitla http:/â¦","https://twitter.com/MULAKALAGUMADAM"
"694",3,"@SenjinaROY my fav person &amp; well wisher of Andhra maheshbabu !! I saw d movie !! It's super","https://twitter.com/sadhasivaraj"
"703",2,"RT @pratyusha: aww adorable #Maheshbabu n  #Sitara 
baby doll .... 
such a cute collage http://t.co/Erp1y6ztfK","https://twitter.com/MULAKALAGUMADAM"
"724",2,"@MaheshBabu_FC @urstrulyMahesh one of the awesome intros for heroes in our movies just watch that u feel the grace...","https://twitter.com/revellisrikanth"
"726",1,"@MaheshBabu_FC @urstrulyMahesh stunts in TFI never before never after another classic from superstar Mahesh rockzzzzzzzzzz","https://twitter.com/revellisrikanth"
"787",1,"#MaheshBabu #TamannaahBhatia #Aagadu title track #lyrical video Live Now!!LIKE || SHARE || COMMENTï»¿","https://plus.google.com/1.02101273225082e+20"
"788",1,"almost a year gone...  #kritisanon Â telugu debut movie with  #maheshbabu Â  Â  #nenokkadine Â  has successfully completed a year...ï»¿","https://plus.google.com/1.08632769468298e+20"
"818",1,"Mahesh Babu impressed with Arjun Kapoorâs Tevar!#Bollywood #Actor #ArjunKapoor #Tevar #MaheshBabuï»¿","https://plus.google.com/1.04109264019847e+20"
"830",2,"#MaheshBabu Koratala Siva team gets #Poorna onboard. #Srimanthudu,Shruthi Haasan is having fun as Mahesh Babu Koratala Siva team gets Poorna onboard. Koratala siva clarifies about the first look. Shruti Haasan is enjoying acting with Mahesh Babu. Shruti Haasan is acting opposite Mahesh Babu in a movie, which isâ¦ï»¿","https://plus.google.com/1.02059973023663e+20"
"850",1,"Mahesh not ready to remove shirthttp://www.esmartnews.com/movies/tollywood/mahesh-not-ready-remove-shirt/
#movies #tollywood #maheshnotreadyremoveshirt #maheshbabuï»¿","https://plus.google.com/1.11445650075898e+20"
"851",1,"Mahesh not ready to remove shirthttp://www.esmartnews.com/movies/tollywood/mahesh-not-ready-remove-shirt/
#movies #tollywood #maheshnotreadyremoveshirt #maheshbabuï»¿","https://plus.google.com/1.11445650075898e+20"
"853",2,"Since ages he has the charm and we wish he keeps charming us#MaheshBabu #TollywoodÂ  #tollynews Â  #Weekend Â  #Saturday Â ï»¿","https://plus.google.com/1.01718756811529e+20"
"863",1,"How many of you&#39;ll are going to make this as your  #displaypicture  two of the most  #humble   #humanbeings   #maheshbabu  &amp;  #puneethrajkumar   #powerstarkannadamovie   #aagaduï»¿","https://plus.google.com/1.14201582042938e+20"
