"","word","freq"
"happened","happened",4
"head","head",4
"hero","hero",4
"hug","hug",4
"idyllic","idyllic",4
"indiaovers","indiaovers",4
"indvsaus","indvsaus",4
"interesting","interesting",4
"ishant","ishant",4
"jadeja","jadeja",4
"james","james",4
"jettyfor","jettyfor",4
"kane","kane",4
"kapil","kapil",4
"kumble","kumble",4
"less","less",4
"lining","lining",4
"lloyd","lloyd",4
"loss","loss",4
"luck","luck",4
"luxury","luxury",4
"magic","magic",4
"maldivian","maldivian",4
"mate","mate",4
"mein","mein",4
"melbourne","melbourne",4
"mind","mind",4
"mohammad","mohammad",4
"moment","moment",4
"movie","movie",4
"msdians","msdians",4
"must","must",4
"october","october",4
"onto","onto",4
"opportunity","opportunity",4
"opted","opted",4
"optimistic","optimistic",4
"pain","pain",4
"pak","pak",4
"part","part",4
"partnershipov","partnershipov",4
"picked","picked",4
"place","place",4
"politics","politics",4
"position","position",4
"pretty","pretty",4
"ravindrajadeja","ravindrajadeja",4
"rdodi","rdodi",4
"realise","realise",4
"reason","reason",4
"respect","respect",4
"retaining","retaining",4
"rohitspeak","rohitspeak",4
"romantic","romantic",4
"sachin","sachin",4
"sail","sail",4
"scrrescue","scrrescue",4
"seam","seam",4
"selectors","selectors",4
"sereis","sereis",4
"seriously","seriously",4
"shape","shape",4
"shastri","shastri",4
"shouldnt","shouldnt",4
"shout","shout",4
"sight","sight",4
"six","six",4
"skills","skills",4
"someone","someone",4
"sorry","sorry",4
"sort","sort",4
"stability","stability",4
"starting","starting",4
"stay","stay",4
"steady","steady",4
"sudden","sudden",4
"supporters","supporters",4
"task","task",4
"tempted","tempted",4
"theres","theres",4
"thing","thing",4
"tlin","tlin",4
"traditional","traditional",4
"unlike","unlike",4
"used","used",4
"visitsuitesromanticgetawaysailboatsresorts","visitsuitesromanticgetawaysailboatsresorts",4
"walks","walks",4
"wasted","wasted",4
"wastedballs","wastedballs",4
"whos","whos",4
"woh","woh",4
"worries","worries",4
