"","analysis_score","analysis_text"
"61",0,"RT @AndhraBoxOffice: Surprisingly Staying true to his Tweets... RGV watching #Temper Early morning show in Kukatpally along with Puri, Rajaâ¦"
"62",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime."
"63",0,"RT @AndhraBoxOffice: Surprisingly Staying true to his Tweets... RGV watching #Temper Early morning show in Kukatpally along with Puri, Rajaâ¦"
"64",0,"RT @smkoneru: SS Rajamouli garu and family,  Puri Jagan,  Ram Gopal Varma and others are here.. Movie is starting in 2 mins #TemperMania"
"65",0,"RT @smkoneru: SS Rajamouli garu and family,  Puri Jagan,  Ram Gopal Varma and others are here.. Movie is starting in 2 mins #TemperMania"
"66",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime."
"67",0,"RT @AndhraBoxOffice: Surprisingly Staying true to his Tweets... RGV watching #Temper Early morning show in Kukatpally along with Puri, Rajaâ¦"
"68",0,"RT @smkoneru: SS Rajamouli garu and family,  Puri Jagan,  Ram Gopal Varma and others are here.. Movie is starting in 2 mins #TemperMania"
"69",0,"RT @smkoneru: SS Rajamouli garu and family,  Puri Jagan,  Ram Gopal Varma and others are here.. Movie is starting in 2 mins #TemperMania"
"70",0,"RT @smkoneru: SS Rajamouli garu and family,  Puri Jagan,  Ram Gopal Varma and others are here.. Movie is starting in 2 mins #TemperMania"
"71",0,"RT @AndhraBoxOffice: Surprisingly Staying true to his Tweets... RGV watching #Temper Early morning show in Kukatpally along with Puri, Rajaâ¦"
"72",0,"RT @AndhraBoxOffice: Surprisingly Staying true to his Tweets... RGV watching #Temper Early morning show in Kukatpally along with Puri, Rajaâ¦"
"73",0,"RT @AndhraBoxOffice: Surprisingly Staying true to his Tweets... RGV watching #Temper Early morning show in Kukatpally along with Puri, Rajaâ¦"
"74",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime."
"75",0,"RT @seenuntr: Good evening rajamouli garu about #Temper movie jai NTR.....:) @tarak9999_FC @jrntrfanm @purijagan @tarak9999 http://t.co/YIDâ¦"
"76",0,"RT @smkoneru: SS Rajamouli garu and family,  Puri Jagan,  Ram Gopal Varma and others are here.. Movie is starting in 2 mins #TemperMania"
"77",0,"RT @smkoneru: SS Rajamouli garu and family,  Puri Jagan,  Ram Gopal Varma and others are here.. Movie is starting in 2 mins #TemperMania"
"78",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime."
"79",1,"RT @HarshaAdonis: Watching Temper benefit show now in Mallikarjuna. Rajamouli garu and Puri garu attended. Tarak will come in sometime."
