"","word","freq"
"superstarand","superstarand",3
"superstardookudu","superstardookudu",3
"superstarvikram","superstarvikram",3
"tevar","tevar",3
"two","two",3
"updates","updates",3
"visit","visit",3
"whatgoogledoesntknow","whatgoogledoesntknow",3
"withlyrics","withlyrics",3
"words","words",3
"yearsforokkadu","yearsforokkadu",3
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾˜–ˆ¼ü¾˜¶ˆ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾˜–ˆ¼ü¾˜¶ˆ¼",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾˜“ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾˜“ ¼",2
"ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾˜¶ˆ¼ü¾™£¤¼","ü¾™†”¼ü¾Œ†„¼ü¾˜¶ˆ¼ü¾™†”¼ü¾˜¶ˆ¼ü¾™£¤¼",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ¦ˆ¼ü¾™“¤¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ¦ˆ¼ü¾™“¤¼",2
"aamirkhan","aamirkhan",2
"absences","absences",2
"actorsthey","actorsthey",2
"actress","actress",2
"adhe","adhe",2
"admin","admin",2
"ancharan","ancharan",2
"arjun","arjun",2
"arjunkapoor","arjunkapoor",2
"article","article",2
"atam","atam",2
"athadu","athadu",2
"attend","attend",2
"audio","audio",2
"bellarykarnataka","bellarykarnataka",2
"bussinessman","bussinessman",2
"callanders","callanders",2
"charm","charm",2
"charming","charming",2
"check","check",2
"chesina","chesina",2
"comedy","comedy",2
"comes","comes",2
"coz","coz",2
"crime","crime",2
"cute","cute",2
"cutie","cutie",2
"dailouge","dailouge",2
"dailynewsdailyupdates","dailynewsdailyupdates",2
"dare","dare",2
"daringdashing","daringdashing",2
"delhiwit","delhiwit",2
"describe","describe",2
"details","details",2
"dialogue","dialogue",2
"die","die",2
"different","different",2
"encounter","encounter",2
"enjoys","enjoys",2
"entertainment","entertainment",2
"fansaagadusankranti","fansaagadusankranti",2
"favourite","favourite",2
"feel","feel",2
"felt","felt",2
"flop","flop",2
"followers","followers",2
"formaheshbabu","formaheshbabu",2
"ghilli","ghilli",2
"going","going",2
"gracy","gracy",2
"helloreached","helloreached",2
"intrested","intrested",2
"introduction","introduction",2
"jackiechan","jackiechan",2
"jan","jan",2
"janpm","janpm",2
"job","job",2
"kajalaggarwal","kajalaggarwal",2
"key","key",2
"killimg","killimg",2
"kind","kind",2
"krishnamaheshbabusudheerbabu","krishnamaheshbabusudheerbabu",2
"last","last",2
"latest","latest",2
"launchreadchiyaanvikram","launchreadchiyaanvikram",2
"lessonly","lessonly",2
"madyalo","madyalo",2
"maheshbabukoratalasiva","maheshbabukoratalasiva",2
"maheshbabumahesh","maheshbabumahesh",2
"maheshbabuyearsforbusinessman","maheshbabuyearsforbusinessman",2
"maheshnotreadyremoveshirt","maheshnotreadyremoveshirt",2
"make","make",2
"makes","makes",2
"menontelugu","menontelugu",2
"military","military",2
"missed","missed",2
"mother","mother",2
"nagarjuna","nagarjuna",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼namrata","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼namrata",2
"nassar","nassar",2
"new","new",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾™ƒ ¼no","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾™ƒ ¼no",2
"ntrs","ntrs",2
"onü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼","onü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ³ ¼",2
"onboard","onboard",2
"online","online",2
"pawankal","pawankal",2
"peda","peda",2
"permanent","permanent",2
"pics","pics",2
"pies","pies",2
"pocket","pocket",2
"power","power",2
"preet","preet",2
"pride","pride",2
"princeswatchandasevasamithi","princeswatchandasevasamithi",2
"printed","printed",2
"purijagannadhs","purijagannadhs",2
"pvp","pvp",2
"read","read",2
"record","record",2
"releases","releases",2
"relesd","relesd",2
"remakes","remakes",2
"remove","remove",2
"role","role",2
"rts","rts",2
"sequence","sequence",2
"shrutihaasan","shrutihaasan",2
"since","since",2
"son","son",2
"srikanth","srikanth",2
"staraagadumaheshbabu","staraagadumaheshbabu",2
"starexpression","starexpression",2
"starheart","starheart",2
"starnenokkadine","starnenokkadine",2
"starread","starread",2
"still","still",2
"superb","superb",2
