"","analysis_score","analysis_text"
"168",0,"RSS| Photo: raf-goals: Christian Dada SS 2014 Tokyo Fashion Week http://t.co/jsWqfIorRe http://t.co/UoaeZQq2Ik"
"169",2,"RT @KaleemAltafi: We are thankful to #MQM @WasayJalil &amp; @AmirKhan_90 for visiting #CapitalTV office to express solidarity @abidifactor httpâ¦"
"170",2,"@amirkhan 
Congrats Sir for your success in pk and also in TV.
u r ultimate sir.
All the best sir.
Allah aapko hamesha kush rakhe...!!!!"
"171",0,"Photo: Detail http://t.co/nfjrXJvrVO"
"172",0,"Photo: strangeforeignbeauty: Lucky Blue SmithÂ by Chad + Paul for Rollacoaster Dope http://t.co/lfx5lQ8YRt"
"173",0,"Photo: themaxdavis: http://t.co/22Y8d9wVFd Holy Fukk Hat http://t.co/emHAPRQkz9"
"174",0,"Photo: themaxdavis: Adri Law for BeStreet http://t.co/sYhKAaLywm http://t.co/qq5dnzLAME"
"175",0,"Photo: raf-goals: Christian Dada SS 2014 Tokyo Fashion Week http://t.co/mVG2OV8sJZ"
"176",0,"Photo: themaxdavis: Corinna Studier http://t.co/vj75sNb3Sz"
"177",0,"Photo: hiphop-related: Kanye West, Paris Fashion Week, Spring x Summer 2015 http://t.co/TJzL0MRdAR"
"178",-2,"#MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel."
"179",0,"RT @UlyaMajeedAhmed: @KaleemAltafi @WasayJalil @AmirKhan_90 @abidifactor capital TV no need 2 thanks MQM has always been first to care for â¦"
"180",-2,"RT @CapitalTV_News: #MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel."
"181",-2,"#MQM leaders WasayJalil and AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel."
"182",-2,"RT @CapitalTV_News: #MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel."
"183",-2,"#MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel."
"184",1,"@amirkhan  love u bro http://t.co/2xYcKxGBmd"
"185",2,"RT @KaleemAltafi: We are thankful to #MQM @WasayJalil &amp; @AmirKhan_90 for visiting #CapitalTV office to express solidarity @abidifactor httpâ¦"
"186",0,"RT @ZunairAlee: PK whattay movie
#AmirKhan"
"187",1,"@amirkhan This movie for educated ppl who is gonna to understand... Completely"
"188",1,"@amirkhan Amir sir u r realy proved that u r verstile actor nd mutitalented love u sir"
"189",-2,"#MQM leaders WasayJalil and AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel. #PakistanAt9"
"190",-1,"RT @pennyappeal: We remember when we fed the poor in #Manchester with @AmirKhan this made us launch our UK projects. SKY 845 8pm http://t.câ¦"
"191",-2,"RT @CapitalTV_News: #MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel. #â¦"
"192",-2,"RT @CapitalTV_News: #MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel. #â¦"
"193",-2,"#MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel. #PakistanAt9"
"194",-3,"@barbarindian @kailashkaushik8 so u mke sonia godwomn just144seats dalalmedia amirkhan idiots bharstmev jayte fakeman now cry idiots leftist"
"195",-1,"We remember when we fed the poor in #Manchester with @AmirKhan this made us launch our UK projects. SKY 845 8pm http://t.co/DdblnudubK"
"196",2,"RT @KaleemAltafi: We are thankful to #MQM @WasayJalil &amp; @AmirKhan_90 for visiting #CapitalTV office to express solidarity @abidifactor httpâ¦"
"197",2,"RT @KaleemAltafi: We are thankful to #MQM @WasayJalil &amp; @AmirKhan_90 for visiting #CapitalTV office to express solidarity @abidifactor httpâ¦"
"198",1,"RT @Musanna_Ahmed: Amir Khan sometime looks like Eminem, anyone noticed? :3
#AmirKhan #Eminem :3"
"199",2,"RT @KaleemAltafi: We are thankful to #MQM @WasayJalil &amp; @AmirKhan_90 for visiting #CapitalTV office to express solidarity @abidifactor httpâ¦"
"200",-2,"RT @CapitalTV_News: #MQM leaders @WasayJalil and @AmirKhan_90 visits #CapitalTV office, condemned attack on #CapitalTV's cameraman Adeel."
"201",2,"RT @KaleemAltafi: We are thankful to #MQM @WasayJalil &amp; @AmirKhan_90 for visiting #CapitalTV office to express solidarity @abidifactor httpâ¦"
"202",-2,"RT @KaleemAltafi: Just in #MQM RC Member @WasayJalil and @AmirKhan_90 visits Capital TV office, condemned attack on #CapitalTV's cameraman â¦"
"203",2,"RT @KaleemAltafi: We are thankful to #MQM @WasayJalil &amp; @AmirKhan_90 for visiting #CapitalTV office to express solidarity @abidifactor httpâ¦"
"204",2,"RT @KaleemAltafi: We are thankful to #MQM @WasayJalil &amp; @AmirKhan_90 for visiting #CapitalTV office to express solidarity @abidifactor httpâ¦"
