"","word","freq"
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾˜“ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ–ˆ¼ü¾™£ ¼",4
"act","act",4
"aplaylistrajinikanth","aplaylistrajinikanth",4
"arealso","arealso",4
"bachchanaccording","bachchanaccording",4
"badal","badal",4
"chronicle","chronicle",4
"comparative","comparative",4
"composer","composer",4
"countrythe","countrythe",4
"critics","critics",4
"crossed","crossed",4
"crown","crown",4
"daughter","daughter",4
"daybollywood","daybollywood",4
"days","days",4
"dear","dear",4
"deccan","deccan",4
"decorated","decorated",4
"degraded","degraded",4
"degrading","degrading",4
"delhi","delhi",4
"deputy","deputy",4
"diamond","diamond",4
"doctors","doctors",4
"dozen","dozen",4
"duringpadmabushannowpadma","duringpadmabushannowpadma",4
"especially","especially",4
"eventamitabh","eventamitabh",4
"exclusive","exclusive",4
"express","express",4
"failure","failure",4
"fake","fake",4
"followme","followme",4
"former","former",4
"forty","forty",4
"friendship","friendship",4
"got","got",4
"govinda","govinda",4
"greed","greed",4
"grt","grt",4
"iliayarajas","iliayarajas",4
"illayaraja","illayaraja",4
"laughingbadass","laughingbadass",4
"listpadma","listpadma",4
"lord","lord",4
"lossesrespect","lossesrespect",4
"made","made",4
"man","man",4
"met","met",4
"minister","minister",4
"moviee","moviee",4
"musiclaunchevent","musiclaunchevent",4
"named","named",4
"never","never",4
"newspaper","newspaper",4
"nws","nws",4
"old","old",4
"onbig","onbig",4
"parkash","parkash",4
"perfect","perfect",4
"photos","photos",4
"pplmedia","pplmedia",4
"published","published",4
"raji","raji",4
"rajinikanthrajinirajnikanthpadmabhushanpadmavibhushanbharatratnapadmashrithalaivaathalaivarthalaivaamitabhbachchannewdelhibarackobamaobamainindiaobamaindiavisit","rajinikanthrajinirajnikanthpadmabhushanpadmavibhushanbharatratnapadmashrithalaivaathalaivarthalaivaamitabhbachchannewdelhibarackobamaobamainindiaobamaindiavisit",4
"ranks","ranks",4
"real","real",4
"record","record",4
"republiczee","republiczee",4
"responsibility","responsibility",4
"review","review",4
"says","says",4
"scenes","scenes",4
"seen","seen",4
"show","show",4
"singh","singh",4
"sorry","sorry",4
"speculated","speculated",4
"spread","spread",4
"storyndtv","storyndtv",4
"storywatch","storywatch",4
"summavaaa","summavaaa",4
"team","team",4
"thalaivaa","thalaivaa",4
"thalapathi","thalapathi",4
"thalapathy","thalapathy",4
"thatmedia","thatmedia",4
"top","top",4
"topersonalities","topersonalities",4
"ulaganayagan","ulaganayagan",4
"uur","uur",4
"valuable","valuable",4
"vibushanthalaivar","vibushanthalaivar",4
"view","view",4
"want","want",4
"wat","wat",4
"weekend","weekend",4
"wit","wit",4
"withsuperstar","withsuperstar",4
"work","work",4
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼",3
"aamirkhan","aamirkhan",3
"abt","abt",3
"achievement","achievement",3
"acting","acting",3
"ads","ads",3
"ajithdirectorshankar","ajithdirectorshankar",3
"alleges","alleges",3
"also","also",3
"amitabhbachan","amitabhbachan",3
"anegan","anegan",3
"aplaylistshamitabh","aplaylistshamitabh",3
"arindhaal","arindhaal",3
"associates","associates",3
"attend","attend",3
"awardees","awardees",3
"baasha","baasha",3
"babaramdev","babaramdev",3
"balki","balki",3
"based","based",3
"better","better",3
"bigb","bigb",3
"biggest","biggest",3
"blames","blames",3
"broke","broke",3
"called","called",3
"career","career",3
"ccl","ccl",3
"channels","channels",3
"check","check",3
"chennairhinos","chennairhinos",3
"cinema","cinema",3
"collected","collected",3
"compass","compass",3
"compensation","compensation",3
"completingfilmsshamitabh","completingfilmsshamitabh",3
"â‚¹crore","â‚¹crore",3
"debates","debates",3
"debutveteran","debutveteran",3
"deservedsuperstar","deservedsuperstar",3
"done","done",3
"dwindlingaa","dwindlingaa",3
"end","end",3
"enthiran","enthiran",3
"exalt","exalt",3
"exam","exam",3
"famous","famous",3
"fanssoldiers","fanssoldiers",3
"feature","feature",3
"felicitated","felicitated",3
"forrajinikanth","forrajinikanth",3
"frompadayappa","frompadayappa",3
"hassan","hassan",3
"helpline","helpline",3
"humall","humall",3
"ilaiyaraajazippednews","ilaiyaraajazippednews",3
"ilaiyaraja","ilaiyaraja",3
"imovie","imovie",3
"indiaglitz","indiaglitz",3
"industrys","industrys",3
"institute","institute",3
"jaya","jaya",3
"jukeboxsuper","jukeboxsuper",3
"krishnan","krishnan",3
"launchr","launchr",3
"level","level",3
"liked","liked",3
"lingaajan","lingaajan",3
"listpadmaawards","listpadmaawards",3
"lives","lives",3
"longtime","longtime",3
"lordkbfacts","lordkbfacts",3
"maari","maari",3
"magnetic","magnetic",3
"mba","mba",3
"meena","meena",3
"moviesinterviewsshooting","moviesinterviewsshooting",3
"needle","needle",3
"north","north",3
"onjanuary","onjanuary",3
"participating","participating",3
"pays","pays",3
"pix","pix",3
"prob","prob",3
"protest","protest",3
"question","question",3
"questions","questions",3
"raghuvaranbtech","raghuvaranbtech",3
"raj","raj",3
"rajinikanthto","rajinikanthto",3
"rajni","rajni",3
"ramya","ramya",3
"rareunseen","rareunseen",3
"rcntly","rcntly",3
"reached","reached",3
"reception","reception",3
"remix","remix",3
"reporter","reporter",3
"reportsraji","reportsraji",3
"rumour","rumour",3
"running","running",3
"sad","sad",3
"salmankhan","salmankhan",3
"samithabhilayarajakamalhaasanrajinikanthdhanush","samithabhilayarajakamalhaasanrajinikanthdhanush",3
"saw","saw",3
"scripts","scripts",3
"shamitabhs","shamitabhs",3
"shamitabhtrailer","shamitabhtrailer",3
"shares","shares",3
"signs","signs",3
"since","since",3
"sinhas","sinhas",3
"someone","someone",3
"sonakshisinha","sonakshisinha",3
"songs","songs",3
"songsamitabh","songsamitabh",3
"soninlaw","soninlaw",3
"speak","speak",3
"spot","spot",3
"spotreviewgossip","spotreviewgossip",3
"stagemade","stagemade",3
"successfullyrajinikanth","successfullyrajinikanth",3
"superstars","superstars",3
"superstarslegends","superstarslegends",3
"suryaray","suryaray",3
"talents","talents",3
"teamrajinikanth","teamrajinikanth",3
"telugunews","telugunews",3
"thanks","thanks",3
"theme","theme",3
"towards","towards",3
"venture","venture",3
"vip","vip",3
"wedding","wedding",3
"well","well",3
"years","years",3
"yennai","yennai",3
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ¦ˆ¼ü¾˜–„¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Œ¦ˆ¼ü¾˜–„¼",2
"abhishek","abhishek",2
"abnnews","abnnews",2
"accept","accept",2
"addict","addict",2
"affair","affair",2
"agn","agn",2
"ago","ago",2
"almost","almost",2
"alone","alone",2
"amitabhbachchandilipkumar","amitabhbachchandilipkumar",2
"among","among",2
"andhrapradeshnews","andhrapradeshnews",2
"annamalai","annamalai",2
"anushka","anushka",2
"app","app",2
"apparently","apparently",2
"appfollowback","appfollowback",2
"ashokachakra","ashokachakra",2
"attends","attends",2
"awaited","awaited",2
"awardee","awardee",2
"bachchanilaiyaraaja","bachchanilaiyaraaja",2
"bachchanrajinikanth","bachchanrajinikanth",2
"bad","bad",2
"basket","basket",2
"beautiful","beautiful",2
"brother","brother",2
"btw","btw",2
"cant","cant",2
"catching","catching",2
"che","che",2
"chennais","chennais",2
"cinemas","cinemas",2
"classic","classic",2
"classics","classics",2
"closely","closely",2
"cloud","cloud",2
"confers","confers",2
"conversation","conversation",2
"convo","convo",2
"cour","cour",2
"courtthe","courtthe",2
"crashn","crashn",2
"cricket","cricket",2
"crowd","crowd",2
"dance","dance",2
"dayamitabh","dayamitabh",2
"daysecond","daysecond",2
"decades","decades",2
"deserved","deserved",2
"didnt","didnt",2
"dilipkumar","dilipkumar",2
"dismantles","dismantles",2
"domestic","domestic",2
"doosre","doosre",2
"dragn","dragn",2
"dthforumindia","dthforumindia",2
"enjoy","enjoy",2
"enna","enna",2
"equalizer","equalizer",2
"essential","essential",2
"eventrajinikanth","eventrajinikanth",2
"ever","ever",2
"everyone","everyone",2
"facebookfacebookdown","facebookfacebookdown",2
"family","family",2
"fatherinlaw","fatherinlaw",2
"feels","feels",2
"filmread","filmread",2
"finest","finest",2
"float","float",2
"follows","follows",2
"fulfilled","fulfilled",2
"funlingaa","funlingaa",2
"gesturescomfort","gesturescomfort",2
"gift","gift",2
"god","god",2
"govindahum","govindahum",2
"guts","guts",2
"haasanamitabh","haasanamitabh",2
"haasans","haasans",2
"haggard","haggard",2
"hain","hain",2
"half","half",2
"hasan","hasan",2
"hear","hear",2
"hearty","hearty",2
"held","held",2
"hindientertainment","hindientertainment",2
"home","home",2
"honor","honor",2
"honored","honored",2
"hum","hum",2
"humcult","humcult",2
"ilaiyaraajaamitabhbachchan","ilaiyaraajaamitabhbachchan",2
"ilayaraaja","ilayaraaja",2
"ilayarajaread","ilayarajaread",2
"illayarajarajinikanthkamalamitabhsridevidhanushit","illayarajarajinikanthkamalamitabhsridevidhanushit",2
"indiabollywood","indiabollywood",2
"indiarajinikanth","indiarajinikanth",2
"indias","indias",2
"informed","informed",2
"instinct","instinct",2
"isnt","isnt",2
"jis","jis",2
"join","join",2
"kaakisattai","kaakisattai",2
"kaakisattaimanikkams","kaakisattaimanikkams",2
"kakki","kakki",2
"kamalhaasancheck","kamalhaasancheck",2
"kamalhaasanpart","kamalhaasanpart",2
"kamalhaasanshamitabh","kamalhaasanshamitabh",2
"karte","karte",2
"kick","kick",2
"knows","knows",2
"knowsabout","knowsabout",2
"kollywood","kollywood",2
"ktv","ktv",2
"kunalkhemu","kunalkhemu",2
"kush","kush",2
"latest","latest",2
"launchamitabh","launchamitabh",2
"launchamitabhbachchan","launchamitabhbachchan",2
"launchpart","launchpart",2
"lead","lead",2
"least","least",2
"legendary","legendary",2
"liam","liam",2
"look","look",2
"lossesrajinikanth","lossesrajinikanth",2
"love","love",2
"madhavi","madhavi",2
"malaysiaairlines","malaysiaairlines",2
"meet","meet",2
"meetepic","meetepic",2
"mike","mike",2
"missuniverse","missuniverse",2
"motives","motives",2
"mull","mull",2
"mumbaiheroe","mumbaiheroe",2
"needs","needs",2
"neeson","neeson",2
"newsupdates","newsupdates",2
"nonstop","nonstop",2
"nzvsl","nzvsl",2
"obama","obama",2
"odisha","odisha",2
"offered","offered",2
"oldschool","oldschool",2
"open","open",2
"padmaaward","padmaaward",2
"padmabushan","padmabushan",2
"performers","performers",2
"performing","performing",2
"person","person",2
"petition","petition",2
"photo","photo",2
"pic","pic",2
"politics","politics",2
"ponga","ponga",2
"pose","pose",2
"power","power",2
"ppl","ppl",2
"prasoonjoshi","prasoonjoshi",2
"presented","presented",2
"preserved","preserved",2
"pyar","pyar",2
"qualification","qualification",2
"rajinikanthdhanush","rajinikanthdhanush",2
"rajinikanthkamal","rajinikanthkamal",2
"rajinikanthmr","rajinikanthmr",2
"rajinikanthstarrer","rajinikanthstarrer",2
"rajinikanthstarrertheirfanism","rajinikanthstarrertheirfanism",2
"rajnikant","rajnikant",2
"rajnikanth","rajnikanth",2
"rangdebasantione","rangdebasantione",2
"ravikumar","ravikumar",2
"rec","rec",2
"recent","recent",2
"recordtumblerumble","recordtumblerumble",2
"red","red",2
"rediff","rediff",2
"reduced","reduced",2
"rekha","rekha",2
"release","release",2
"revealed","revealed",2
"rklaxman","rklaxman",2
"rocklinevenkatesh","rocklinevenkatesh",2
"royalrumble","royalrumble",2
"ruined","ruined",2
"runningdancingguntoting","runningdancingguntoting",2
"salimkhan","salimkhan",2
"sanjayleelabhansali","sanjayleelabhansali",2
"sattai","sattai",2
"scored","scored",2
"sentimental","sentimental",2
"showed","showed",2
"singaaravelanlingaaloss","singaaravelanlingaaloss",2
"sirrajinikanth","sirrajinikanth",2
"son","son",2
"songamitabh","songamitabh",2
"stick","stick",2
"stillsshamitabh","stillsshamitabh",2
"stofollowback","stofollowback",2
"stunt","stunt",2
"successprovd","successprovd",2
"superhero","superhero",2
"superhit","superhit",2
"surprising","surprising",2
"tableau","tableau",2
"takenwas","takenwas",2
"talk","talk",2
"tamilentertainmentà®‡à®³à¯ˆà®¯à®°à®¾à®œà®¾","tamilentertainmentà®‡à®³à¯ˆà®¯à®°à®¾à®œà®¾",2
"tamiltv","tamiltv",2
"tamizh","tamizh",2
"telangananews","telangananews",2
"theriyuma","theriyuma",2
"thi","thi",2
"thought","thought",2
"threatening","threatening",2
"thru","thru",2
"thuppakki","thuppakki",2
"titled","titled",2
"toi","toi",2
"topsstunt","topsstunt",2
"tree","tree",2
"truth","truth",2
"umbrella","umbrella",2
"used","used",2
"verslt","verslt",2
"veteran","veteran",2
"vibhusan","vibhusan",2
"vibhushanthe","vibhushanthe",2
"waiting","waiting",2
"whatimwatchinnow","whatimwatchinnow",2
"whole","whole",2
"whoops","whoops",2
"withindays","withindays",2
"wonderful","wonderful",2
"wont","wont",2
"wow","wow",2
"wrong","wrong",2
"yaarana","yaarana",2
"yaaranarajinikanth","yaaranarajinikanth",2
"yearfeeling","yearfeeling",2
"yennaiarinthaal","yennaiarinthaal",2
"yetyou","yetyou",2
"zealand","zealand",2
"zuckerberg","zuckerberg",2
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼",1
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾–ˆ¼ü¾Œ“¤¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾–ˆ¼ü¾Œ“¤¼",1
"ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼","ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž†ˆ¼ü¾Œ£ ¼ü¾™†”¼ü¾Œ†„¼ü¾™†ˆ¼ü¾™†”¼ü¾Ž–ˆ¼ü¾™£ ¼",1
