"","ti","age","id","au","ve","nC","nP","nR","at","msg","path"
"21",2015-01-19 12:08:10,0.0199015276023635,"z13iyzlzxuiqtvfww04cd5rrjyn2vfnz0uw0k","102279797735061247750","post",0,0,0,"photo","New Twitter page is http://twitter.com/brixboston100but you can still get me at http://twitter.com/brix617 #Twitter     #SocialMedia     #Music     #HipHop    #BrixBoston100  ﻿","https://plus.google.com/102279797735061247750"
"22",2015-01-19 12:07:31,0.020345785016263,"z12mhxoiolyktfrrs04cedtwjnysvbdjldc","104420581796176711349","post",0,0,0,NA,"Thar&#39;s dunben a new artikle calt NBA vets on current players addressing social statements: &#39;I applaud it&#39; dunben rote ahn www.giterdonesports.com #NBA, #PoliceOfficers, #Twitter﻿","https://plus.google.com/104420581796176711349"
"23",2015-01-19 12:06:37,0.0209732844570169,"z121ivowkz2kwv1ew23uuzlqdlyzjtkjt04","101942116324414097298","share",0,0,0,"video","COMMIT TO DEVELOP YOUR BUSINESS OR PERSONAL PROFILE WITH TWITTER INTELLIGENTLY &amp; BRILLIANTLY CRAFTED PROMOTIONAL SERVICES on Twitter, designed to enhance your image and develop your On-line Presence.We craft custom designed &amp; specifically targeted Twitter specialty promotions services, geared to get you tangible results such as MORE Twitter followers, Re-tweets, More favorites, Many more website shares, Hashtags &amp; beautifully crafted comments - all designed to get you THE exposure, relationships &amp; overall results, you are looking for on your Twitter Accounts.We can provide individual results or design a full campaign saving you time and effort. We are here to help you grow and enhance your Twitter reputation and overall social media presence!Enjoy all the benefits today! Let us do the Tweeting for you!Order today only from NurKom Online Promotional Services.NurKom PromotionsBe What You Want To Bewww.nurkompromotions.com© 2015 NurKom Promotions, Los Angeles, CA. #NurKomPromotions   #Official   #Twitter   #Service   #Marketing  #Promotion  #NurKomPictures  ﻿","https://plus.google.com/101942116324414097298"
"24",2015-01-19 12:05:22,0.0218458623935779,"z13icpfazuuxerasw23mjrq4moeucp5if04","100295089841586544211","post",0,0,0,"article","Ways to Increase Your Social Media Presence through Blogging!! #SocialMedia #facebook #twitter #linkedin #pinterest #googleplus﻿","https://plus.google.com/100295089841586544211"
"25",2015-01-19 12:05:16,0.0219095062464476,"z133gd2wzzumg3pjv04ci5rjgnultfsqwhc","116591848462874252444","share",0,2,0,"article","6 Ways to Improve Your Twitter Marketing Results |  #twitter #socialmedia #marketing﻿","https://plus.google.com/116591848462874252444"
"26",2015-01-19 12:05:07,0.0220231940845648,"z120wx5ifsmjvnjkj23gvnezpqaowtuja04","104425755681969217066","post",0,0,0,"article","How to build a loyal following on #Twitter http://bit.ly/1xnMCny﻿","https://plus.google.com/104425755681969217066"
"27",2015-01-19 12:04:25,0.0225014002290037,"z132zp1axz2xyhb4404cjlqwdpa3vncx4h4","110683156784187703408","post",0,0,0,"photo","#socialmedia don&#39;t forget to find me on #Twitter too! ﻿","https://plus.google.com/110683156784187703408"
"28",2015-01-19 12:04:11,0.0226701432466507,"z133enbpbwfouhhta224hh5oiqjwyt30v","116909413897505055172","post",0,0,0,"article","LinkedIn Publisher platform available: How to make your content stand out  http://buff.ly/1DTDCO8 #SocialMedia #LinkedIn #Twitter #facebooK﻿","https://plus.google.com/116909413897505055172"
"29",2015-01-19 12:03:24,0.0232068736768431,"z13rtzaabxiud3kce22lxx4zsznsi31kq","115383317390580820681","post",0,2,1,"article","6 Ways to Improve Your Twitter Marketing Results |  #twitter #socialmedia #marketing﻿","https://plus.google.com/115383317390580820681"
"30",2015-01-19 12:02:50,0.0236072972085741,"z13wi5sj2qewsfrtz22xwdfpuqvyjta4204","111950105964828028921","post",0,2,0,"photo","Supercharge Your Brand Message With Your Industry’s Social Media InfluencersIn the heart of many major metropolitan areas, you often come across street preachers – people who stand on the corner preaching religious message to passers-by. Sometimes they use a boom box to amplify their message.While many people may hear what they’re saying, who is actually listening?Read more here:http://twtrland.com/blog/social-media-influencers/ #twitter   #marketing   #socialmediatip  ﻿","https://plus.google.com/111950105964828028921"
